L_LatVent,R_LatVent,L_thal,R_thal,L_caud,R_caud,L_put,R_put,L_pal,R_pal,L_hippo,R_hippo,L_amyg,R_amyg,L_accumb,R_accumb
6549.9,6647.2,10079.4,9513.3,4369.9,4786.7,7776.3,7395.3,1812.9,1805.7,4972.7,5014.7,2355.4,2308.2,837.2,834.9
3239.3,2558.8,7151.9,6361.7,3353.7,3701,4841.5,5270.5,NA,1438.8,4214.4,4302,1627.3,2060.1,832.3,676.6
7889.7,9137.4,8210,7980.2,4597,4923.7,7892,7277.2,2128.6,1836.4,3003.7,4465.1,2772.2,2574.9,1010.9,893.8
8276.6,6089.3,6068.3,5900.8,3698.4,3524.4,5955.1,5554.8,1235.9,1214.6,3334.1,4841.1,2298.2,2544.1,733.6,710.5
16149.9,17684.3,NA,5816.3,3746,3976.8,5327,5997.1,1228,1517.2,4191.6,2908.5,2195.4,2429.4,759.3,758.5
13958.4,14908.9,7183.4,5776.3,3220.5,3763.9,4714.9,5298.6,1499.9,1564.2,2855.1,4057.7,1944.4,2312.1,695.4,751
3018.1,3035.6,7182.7,6022.3,2917.7,3156.2,4981.5,5318.4,1412.2,1415.2,4136.2,3559.5,1659.5,NA,649.7,653.7
13823.8,10807.5,6330.7,5876.6,3293.1,3419.5,5224.3,5130.3,1290.9,1350.5,4228.2,3506.5,1420.8,1815.6,465.2,627.1
5959,4169.6,6275.4,5983.1,2898.1,2947.9,5835.7,5975.1,1320.2,1338.6,2657.5,4171.1,1889.7,2304,487.6,695.7
22412.1,22434.8,5887,5376.8,3290.4,3565.8,5178.9,5038.4,1442.5,1326.1,3897.5,4295.9,1985.6,2349.9,607,689
13315.7,13805.2,7199,6318.5,3312.2,3724.1,5721.4,5104.2,1218.9,1336.9,3721.1,1661.5,1508,1115.2,459.8,449.4
12816.7,10295,6153.4,5734.1,3521.9,3740.7,5060.2,5028,1117.2,1168.7,2840.7,3681.5,1468.4,1920.9,694.9,723.7
6080.3,4088.3,7712.8,6157.8,3827.7,3665.7,5111.4,4978.5,NA,1434.2,4379.5,2529.4,1558.1,NA,558.7,732.3
4893.1,5214.7,NA,5555.6,2527.1,2845.7,4754.6,4763.2,1441.5,1402.1,3776.4,2533.2,1509.9,1806.6,539.3,726
11382.5,6044.6,6507.7,5443.3,3508.6,3658.5,4752.5,5612.3,1280.1,1343.3,2377.9,3213,1443.5,1975.6,450.1,639
4428.8,4869.9,NA,5068.4,3128.8,3342.5,4388.4,5607.9,1111.4,1162.7,3573.2,2796.3,1667.8,1850.8,537.3,752.6
9750.9,8453.7,6157.3,5408.9,3360.3,3543.2,4860.7,3647,1322,1308.8,4580.3,2631.2,1920.5,1920.3,553.3,816.2
4218.9,4648,9096.1,8673.9,2836.4,3083,NA,5721.8,1600.2,1482.8,4637.1,4602.1,1587.5,1812.4,571.3,703.9
8185.2,6381,5232.1,5150.2,3614.6,3593.4,5093.2,5342.6,1130.7,1228.2,1629.8,4167,1651.7,1959.1,654.4,945.2
7595.1,7991.2,7017.1,6490.2,3522,3651.5,5605.4,5360,1682.6,1615.2,4351.8,3160.1,1546.4,1962.8,464.4,662.3
5645.4,4548.4,5663.4,5803.3,2579.5,2736.3,4888.4,4668.8,1409.3,1360.9,3053.1,4093,1686.2,2075.4,566.1,651.9
10632.7,9034,6229.3,6467.4,3118.1,3453.7,5649.9,5730.4,1347.8,1542,3315,3289.7,1654.4,NA,501.6,681.6
12291.1,9183.2,5961,6149.3,3484.6,3865.6,5729.4,5869,1475.2,1559.1,2447.8,2956.1,1546.1,2084.8,545.2,821
8344.7,6437.8,6487.5,5644.5,3095.3,3016.4,4858.2,5091.6,1171,1280.9,4279.3,2963.7,1438.1,1580.8,406.1,553.1
11101.3,10262.5,7589.9,6431.9,3752.6,3901.6,7458.9,7082,1699.7,1728.5,4717,3314.5,1620.8,NA,569.1,725.8
4928,5539.8,5683.3,4738.3,2510.1,2778.5,5499.2,5887.3,1426.8,1422.5,3370.9,3915.9,1590.3,NA,697.3,650.2
11493.1,9462.8,7668.6,6870.9,3882.9,4384.4,6244.5,6251.3,1502.8,1822.5,5061.3,4846.7,1892.9,2103.3,783,876.2
4477.4,5307.4,NA,4684.8,2619.7,2739.3,4005.1,5072.4,1119.8,1344.1,3271.1,2083,1500.1,NA,393.4,650.7
8042.4,6491.8,5521.5,5536.6,3668.4,3668.7,4869.6,4792.8,1203.7,1100.6,2424.4,2384.5,1326.5,1498.6,539.7,754.3
8133.3,5433.9,6718.9,7029.1,3284.3,3409.3,5630.2,5437.6,1504.8,1320.7,3034.5,4522.3,1238.7,NA,684.7,777.4
13730.5,13009.5,6861.4,6909.2,4082.5,4361.2,6283.1,6279.9,1657.7,1719,3160.6,4484.1,1280.1,NA,336.7,795
7663.9,4977.3,6882.6,6568.9,3152.1,3352.2,5386.7,5093.4,1175.9,1401.9,3119.2,4570.6,1707.2,2212.3,630.6,503.1
4826.1,4452.4,6317.9,6745.1,3034.2,3132.3,5398.4,5019.9,1373.3,1332.3,2549.8,4091.1,1708.1,2092,661.4,560.7
6752.5,6049.4,6684,6287.7,3435,3713.9,5883.6,6213.2,1266.4,1395.5,2955.5,4168.2,1701.5,2153.1,765.6,831.5
13761.7,15033.1,6783.3,5972.5,3903.9,4258.9,6132.1,5892.6,1436.1,1460.7,4176,4068.2,2319.9,2539.9,754.4,719.8
9803.6,8112.6,6828.6,5702.3,3345.4,3608.6,4879.1,5527.2,NA,1538.3,3622.8,2835.9,1714.6,2066.5,505.1,620.1
2994.8,3354.9,7720.8,6847.7,3340.2,3508.7,6435.6,6080.8,1582.2,1642.1,3164.3,4068.2,1871.4,1930.7,758.3,618.2
6605.5,5834.7,6589.6,6182.2,3831,4175.3,5792.4,5351.1,1688.6,1542.4,2855.6,4319.2,1708.5,2336.3,779.5,804.1
7155.4,6630.9,7416.3,6738.1,4356.9,4533.5,7171.4,6668.3,1738.8,1882.6,3927.7,5429.9,2132.4,2458.5,764.2,846.7
6525.3,5542.7,7729.2,6402.8,3019.1,3051.5,5172.8,5493,NA,1404.2,4973.9,3121.2,1816.7,2075.6,695.7,775.8
6496.6,3155.5,5658.2,6497.6,2661.2,3560.5,5564.9,5707.4,1014.3,1082.8,2756.6,4209.4,1632.5,2085.6,554.3,739.1
5783.7,5900.6,6140.4,5970.5,3169.3,3518.2,5714.6,5587.3,1524.3,1507.8,3026.3,4373.9,1870.1,2130,603.9,745
8846.8,8599.1,6566.7,6268.9,3313.3,3740.2,6327.5,6438.9,1564.4,1650.2,2894.2,4122.3,1838,NA,751.5,688
6152.2,6796.7,5450.3,5006.9,2737.7,2944.9,5075.6,4817,1187.4,1288.7,3877.9,4050.8,1583.6,1533.4,626.8,501.9
3991.1,4000.2,NA,5426.3,3282,3447.9,5243.8,5841.3,1295.8,1160.7,2397.3,3983.8,1646.9,NA,724.8,702.4
8280.9,6747,5753.6,5603.8,3305.6,3223.1,5521.4,5430.6,1209.4,1445.5,1816.4,3789.5,1931.8,2121.5,664.8,656
5930.2,5695.2,8027.1,7093.7,2663.2,2707.9,4776.8,4780.7,1298.8,1578.4,2828.6,4178.3,1505.8,1478,526.2,562.5
7988.8,6201.1,7544.2,6452.9,3862.9,4173.5,5653.7,5781.2,NA,1600.4,2867.7,4014.9,1320.3,NA,913.3,749.6
5511.5,4365.2,6251.3,5624.3,3372.9,3603.3,5455.3,5069.8,NA,1305.9,3595.5,3583.5,1559.3,1567.9,590.8,590.4
6586.2,4868.2,10215,8568.1,4133.5,4462.7,6997.1,7234.6,1451.9,1676.5,5290.9,5004,2206.1,2779.2,801.2,850.2
28061.6,24848.6,8306.7,7193.1,3231.9,3518.1,5222.9,5187.7,1331,1375.9,3376.7,2636.1,NA,2312.3,514,540.3
10553.2,7138.8,6131.2,5497.2,3356.9,3635.1,4712.5,4384.9,1545.6,1421,3815.4,4168.3,1828.2,1882.9,818.2,622
3561.1,3595.5,6157.2,5349,3018.4,3446.4,5191.9,5357.2,1340.6,1452.1,3650.8,4596.5,1823.1,1999.2,527.3,526.8
6078.8,6533,NA,6419.8,3505.9,3863,5482.8,5584.4,NA,1459.2,4422.4,4451.4,2027.5,2256.5,544,560.5
3946.4,2646.3,7967.6,7279,3407.2,3394.6,5267.6,5405.9,NA,1070.3,4615.6,4885.8,2124,2586.6,629.8,800.9
6911.4,5970.5,7601.3,7258.7,3507,3510.1,6411,6404.1,1754,1786.6,2159.9,4910.7,1438.6,2062.3,610.9,763
11429.3,9768.7,4869.6,5409,2792.3,3071.5,5497,5746.1,1234.5,1378.7,2224.2,4021.1,1499.9,2036.4,437.7,604.6
25282.3,16171.6,7127.5,7187.3,3442.9,3570.6,5806.3,5528.7,1348.6,1277.3,3768.8,4092.9,2084.8,2040.4,606.5,539.9
8276,7713.1,7357.4,6489.9,3630.9,3693.7,5253.7,4934.6,1050.1,1479.9,3120,4793.7,1773.8,2254.3,653.2,577
12625.6,8578.6,NA,6396.3,3961,4260.9,6398.2,6049,1512.5,1645.5,5187.9,5489.3,2260.4,2210.9,769.6,698.8
14999.8,14771.8,NA,4310.3,2829.7,2904.7,3948.3,4633.4,NA,1211.8,1860.4,3008.9,1482.1,1800,517.9,651.8
6809.5,6597.5,6321.3,5669.8,2878.9,3049.6,5482,4960.9,1237.2,1161.2,3730.4,3155.6,1709,1907.8,520.8,554.5
3205.1,3262.1,7040,5766.3,3182.7,3161.1,5945.9,5476.6,1083.2,1417.8,3209.2,3999.8,1483.9,1837.8,514.5,544.1
8211.2,6690.8,4336.5,5086.1,2143.3,2499.9,4143.1,4675,1155.3,1174.7,2856.4,4051.4,1666.5,2016.1,613.5,705.7
19892.4,15574.5,4572,4416,3299.4,3646.2,4218.8,3920,1143.5,1089.5,3159,2088.2,1539.5,1360.4,518.4,494
4977.2,5563.7,6961.8,6079.4,3327,3650.6,5986.7,5767.6,1536.3,1333.3,3702,4628.1,1951.9,2024,651.4,668.7
4031.2,3838.6,9221.3,8772.2,3145,3299.2,7287.7,6511.9,1552.6,1476.9,4045.3,5261.6,1936.3,2112.2,775.5,729.7
6896.8,5245.1,5704,5256.8,3446.8,3597,5575.7,5519.7,1329.7,1551.7,2198.1,2702.5,1352.2,1868.8,818.4,832
4465.2,7027.2,NA,7164.5,3268.5,3700.1,5024.4,5894.2,1544.8,1563.7,4984.5,3713.9,2037.4,2491.9,475,710.6
6075.7,5646.3,6565.2,6476.2,3321.7,3482.3,5999.5,5999.6,1599.8,1582.7,4046.8,3828.7,2015.2,2019.6,681.9,890
19434.6,19864.1,7619.9,6165.1,3523.3,3576,5445.8,5739.4,1752.6,1702.3,3981.7,2998.3,1824,2275.8,686.5,709.9
6937.8,8166.1,7223.8,6292.8,3192.5,3253.6,5368.9,5264.4,1206.6,1321,4473.1,3218.5,2231.7,2186.4,578.6,748.1
9327.7,6359.1,7171.1,6492.4,3019.9,3144.5,5542.6,5303.6,1514.1,1552.4,3426.5,2764.1,1705.2,1911.5,469,563.3
14380.3,13148.8,5957.9,4793.8,3618.3,3610.2,5696.8,5319.1,1048,1115.3,3544.7,2590.1,1899.1,1662.2,456.8,579.6
11150.3,12344.3,7282.7,6549.2,3769.5,4103.2,6042.9,5567.3,1485.7,1642.4,4163.4,3568.9,1801.6,2277.6,799.2,687.1
10139.9,11096.6,6938.4,6499,3033.5,3119.6,5774.1,5376.9,1446.6,1540,3379.6,4685.2,1572.4,1878.4,672.6,683.3
8932.5,9433,7077.5,6096.4,3558.3,3804.4,5623.7,5281.7,1359.9,1565.3,3891.6,2967,2025.8,2006.1,879.9,671.1
9695.4,9322.5,NA,7272.8,4262.6,4429.3,6761.5,6516.6,NA,1666.1,5798.8,4044.1,2364.1,2425,798.6,896.2
12063.5,12003.2,NA,6343.8,3700,3950.2,5308.9,5911.3,1160.1,1189.2,4086.2,4307,1779.3,2052.5,609.8,676.9
6105.5,6982.6,5401.1,4477.5,2673.5,2832.4,5350.4,4560.9,1190.8,1360.5,3200.6,2964.8,1959.9,1931.8,511.8,536
6642.2,5898.7,6373.9,5590.5,3356.7,3628.9,5096.2,6165,1546,1540,2700.3,4450.4,NA,2130.5,995.8,920.5
7159.7,5800.3,NA,7033,3240,3524.1,5615.1,5877.4,NA,1736.2,3358.5,4840.4,1884.3,2422.3,752.9,634.4
6900.5,6850,7103.3,6602.4,3868.9,4081.5,5774.7,5409.2,1235.7,1385.9,2878.2,4036.2,1459.4,1959.9,606.6,581.2
6784.6,7671.5,6551.4,6557.4,3206.3,3397.7,6447.3,6227.6,1550.4,1584.9,3308.3,4643.6,1688.1,2282.8,721.5,829
7889.4,7325.9,6235.1,5157,2925.4,3199.4,4796.3,4375,1504.9,1421.7,3289.3,3613.8,1410.3,1419.6,633.9,605.5
6360.3,4345.2,NA,5933.2,3162.9,3081.9,5857.6,5683.3,NA,1613.2,4152.1,3447,1867.5,2055.4,745.3,646.2
3115.6,3880.9,NA,6099.9,2527.3,2689.5,4653.5,4556.8,NA,1114.6,3714.3,3683.4,1439.5,1661.4,473.4,582.8
2384.8,2039.2,6020.7,5339.2,2687.1,2707.2,4671.2,5412,1219.7,1101.7,3660,3696.3,1456.2,1576.9,749.3,701.2
16893.8,12931.3,6924.7,5776.7,3026.3,3195.8,4784.6,4888.3,NA,1285,3410.8,2846.7,1462,1705.9,687.3,592
6843.1,3914,5121.6,5219.5,3144.2,3132.3,5633.1,5435.6,1119.5,1366,2698.8,4395.5,1384.3,1962.5,464.5,549
10696,10897.7,6222.5,6285.9,2514.2,2740.1,4436.3,4757.8,1212.1,1125.6,2082.9,3377,1237.4,1714.4,531.3,579.4
5615.5,6351.1,6570.4,6157.9,4224,4249.6,5170.1,5042.2,1469.9,1522.3,2814.1,3761.7,2074.6,2192.6,352.6,593.2
5652.4,5444.3,7722.5,6357.5,3041.2,3089.3,5039.2,NA,NA,1270,4035.6,3767.2,1571.1,NA,589.9,574.7
4833.3,5077.6,5986.7,5540.4,2921.4,3098.3,4978.6,4500.9,1469,1438,3611.6,3774.7,1555.3,1610.3,618.4,596.2
9860.2,6079.2,NA,5328.9,2816.2,2912.1,5514.9,5776.5,NA,1507.1,4227,4575.2,1886.5,2091.4,749.3,660.3
5713.3,5377.1,6598.3,6245.5,3586.3,3740.2,5397.6,4951.8,1402.1,1396.1,3519.6,4802.1,1390.1,1859.1,805.7,779.2
10432.8,6861.3,5323.4,5574.1,3436,3720.8,5086.4,5106.7,NA,1435.9,2865.6,4467.7,NA,1851.7,465.3,630.1
4278.9,3561.6,7078.8,6271.3,3352.2,3507.5,5810.3,5314.2,1565.8,1631.9,3706.8,2623.5,1610.6,1805.5,687,839.9
10950.8,7327.8,5622.4,5270.7,2881,2956.9,5230.8,4558.4,1515.3,1317.8,3632,2258.8,1755.7,1574.5,633.7,582.9
3029.1,3099.7,7014.6,5993.6,2901,2941.1,4967.7,4503.7,969.7,974.6,3813.3,3137.1,1653.2,1645.6,765.5,639.6
5891.5,5439.9,6807.4,6216.6,2821.6,3293.3,6010.7,5960.1,1541.4,1707.8,3122.3,3776,1254.2,NA,621.7,603.8
15278.1,13860,7828.6,6606.3,4296.5,4394.4,6184.3,5753,1626.8,1955,4332.2,2373.2,1723.5,1974.2,608.8,699.6
25843.9,17444,6078.8,5775.7,3011.4,3134.2,5647,5562.2,1482.6,1453.8,3325.2,4241.4,1677.9,1994.5,546.9,618
5826.6,5949.1,6205.6,5722.2,3205.1,3521.2,5607.4,5549.7,1158.2,1312.6,3944.7,3387.1,1643.4,2115.7,732.2,846.1
9382.2,5944.7,3814.2,5265.4,3153.9,3810.9,4998.7,5095.2,1361.3,1542.5,2986.2,4162.9,2271,1999.9,509.4,658.6
3949.7,5017.7,6756.3,6366,3331.5,3663.2,5151.6,5645,1136.6,1376.7,3202.8,4380.5,1621.8,1795.3,738,651.3
9297.7,12714,NA,5630.9,3561.3,3806.1,4873.8,4964.7,1533,1579,3720.4,2377.8,1639.3,1821.1,733.2,630
6493.4,6466.4,7605.8,6417.9,3297.9,3453.9,4416,5058.5,1106.4,1065,3742.6,3779.1,1826.4,2090.3,656.5,652.5
7591.3,5321.7,7738.8,6448.1,3017.4,3222.5,4812.8,4354.9,1372.2,NA,4486.4,3715.7,1737.2,1755,655.6,567.3
5581.7,6538.4,7158.3,5765.6,3008.3,2992.3,5563.4,5259.6,1508.4,NA,3944.4,2812.1,1711.6,1771.5,724.7,729.3
5265.8,5050.2,7649.9,6617.4,3045.3,3488,5851,5608.8,1359.6,1539.1,3691.2,2992.1,2049.5,2493.3,835.3,634
3085,2216.9,6920.4,6268.8,2902.4,2956,5561.3,5040.1,1556.2,1583.1,4124.6,2622.6,1895.6,2033.2,624,650.6
7690.9,8025.6,6719,5800.8,3702.1,3887.9,6026.3,6486.3,1896.9,1836.1,3156.8,2641.9,NA,1994.2,715.6,632
12494,8752.1,6465.8,6457.3,3491.9,3472.6,5620.3,5692.2,1539.4,1541.2,2677.1,4148.1,1607.3,NA,519.2,709.1
10772.9,9646.2,6418.8,6092.1,2767.5,2990.4,4839.7,4766,1106.2,1239.4,3994.9,3416.6,1754.3,2025.7,467.5,517.3
8201.9,6122.4,6464.5,5325.6,3135.1,3532.2,6467.2,6389.2,1469.9,1600.2,2935.9,3805,1621.7,1792.4,706.6,559.9
5321,5946,NA,4553.1,2600.5,2682.7,4816.3,5201.7,NA,1294.4,4272.7,2916.1,1523.8,1718.3,392.7,559.1
5994.4,7698.6,NA,6289.5,3659.6,3952,NA,6071.6,1539.9,1547.5,4016,3048.6,1805.4,1934.3,583.7,795.9
6718.3,8871.7,5706.1,5342,3018.3,3279.3,5034.8,4448.8,1251.6,1145.7,3896.5,2983.3,1616.1,1796.6,652.5,526.7
5486.3,5646.9,7917.2,6260.1,3185.3,3481.2,NA,5922.8,NA,1502.6,3866.8,2783.8,2007.2,1926.7,558.9,658.5
6558.8,4785.8,6394.8,6068.6,2842.8,2964.8,6056.6,5729.2,1610.6,1610.9,2647.6,3701.4,1618.9,1886.7,844.9,778.6
5636.9,6302.8,5534.1,4581.8,2381.5,2634.6,4864.3,4563.9,1116.1,1274.2,3463.7,3845.8,1558.9,1741.7,493.7,554
4614.4,5836.9,7271.9,6914.5,3434.7,3786.1,6052.9,5762.1,1631.8,1871.6,4182.9,3874.2,NA,2140.9,565.7,554.5
5664.1,5087.9,6764.2,6451.8,3616.4,3930.9,6150.9,6105.7,1518.2,1582.1,4006.8,4088,1842.1,2379.5,711.4,724.4
3724,2847.1,6062.2,5347.3,2069.9,NA,4745.2,5066.9,NA,1189.9,2397.8,4279,1885.2,2288.2,589.9,388
4617.9,4662.2,6082.4,5650.9,2681.1,2821.3,4839.4,4308.4,1268.3,1386.7,3960.6,2983.6,1718,1821.2,574.3,532
10955.3,9166.8,7609.1,7450.9,3604.7,4189.7,5097.5,5219.1,NA,1304.4,2523.8,4308.8,1640.1,1729.2,683,676.1
9099.3,8933.9,5954,5615.9,3269.6,3439,3597.7,4516.8,1265.4,1300.4,3230.4,3952.2,1439.2,1817.2,628.5,568.5
13122.6,8758.1,NA,6008.9,3759.1,4101.8,7227.5,6669.9,1574.9,1815.4,4261.9,3324.9,1873.6,2362.1,585.9,685.5
15919.2,13424.5,NA,4341.3,3533.8,3039.5,4284.7,4375.2,NA,1140.2,2431.7,1930.7,1552.6,1413.5,357,495.7
8722.1,11259.5,7513.2,6277.9,2864.8,3217,5195.5,4870.7,1218.9,1416.5,3517,2445.2,1541.8,1687.1,572.8,553.7
9372.8,8893.2,6138.2,6158.9,3010,3394.8,5112.6,5089.7,1323.6,1265.9,3535.4,3861.9,1672.5,1664.7,511.4,650.8
5158.7,4262.4,7874.7,6492.8,3714.2,3986.4,5834.5,5713.6,1504.2,1635.8,4343.8,4479.9,1864,2140.1,763.1,757.5
24902.8,19615.8,7170.4,6578,3872.8,4186.2,7028.2,6045.9,1567.4,1781.5,4494.3,2874.8,1808.9,2331.2,627.1,726.9
7012.5,6338,NA,5412.8,3375.4,3690.7,NA,5448.2,1287.5,1383.5,4495.1,3470,1729.7,2109.9,772.9,842.8
3848.7,4269.1,5681.7,6051.6,2893.4,3067.1,4908.9,4835.9,1196.3,1243.5,2189.3,3472.9,1332.5,1639.2,473.1,603.5
11670.4,10938.5,5600.7,5565.9,3437.8,3816.7,5629.2,5327.1,1542.1,1511.5,3982.7,3299,1719.7,1965.1,726.5,627.9
7201.9,9726,NA,7323,4061.5,4319.9,NA,6118.2,NA,2027.1,5261.9,3653.5,2361.1,2015.3,639.9,728.8
14798.5,11702.1,6721,6316,3541.9,3848.2,5963.1,5830.5,1668.3,1577.8,3488.6,4065.5,1838.9,2246.5,683.7,628.3
18913.3,11209,6487.1,6423.3,3609.2,3599.8,5580.3,5503.2,1519,1568.3,3876.1,4425.4,1689.3,1865.3,446.4,496.3
3955.3,2984.5,6004.1,5604.9,3009.2,2776.4,5107.5,5370.6,1044.6,1176.4,4045.1,4420.4,2443.3,2437.8,641.1,698.6
6879.9,6118.9,7182.7,5780.6,2832.6,2829.8,NA,4818.4,NA,1378.6,3655.5,2714.7,1622.9,NA,461.3,503.4
13960.5,13131.3,6304.2,4854.6,2875.5,3000.8,5494.3,5235.2,1377.3,1425.7,3925.6,2158.8,1526.4,1358.8,613.9,621.8
4706.4,4815.4,NA,3220.7,3101.4,2845.7,6664.5,5527.8,1240.2,1157.2,4051.9,2633.6,1472.7,1269.8,547.8,561.1
6111.4,5465.5,6127.6,5915.3,3129.9,3335.7,5655.4,5930.1,1584.5,1649,3144.9,4211.7,1887,2330.2,650.1,645.4
3232.6,3648.9,7190.4,6200.7,3139.4,3366.1,5461.3,5110.4,1279.3,1493,4118.3,3027.8,1901.4,1579.1,634.4,708.9
10730.6,7099.8,6764.4,6730.6,3215,3491.5,4884.6,4718.4,1074.8,1171.4,2125.3,3172.7,1181.8,NA,637,763.1
10348,10611.5,6368,5774,3448.4,3630.9,5482.3,5153.5,1463.1,1500,3086.6,5017.5,1783.2,2176.3,609,656
6300,5250.7,7387.7,6205.3,3226.4,3291.2,5517,5662.1,1197.4,1339.2,3221.8,4679.7,1769.9,1870.4,632,538
7959.1,7608.2,7158.6,5743.7,3229.8,3378.3,NA,5045.1,NA,1348.4,3490.6,2910.7,1482.4,1626.5,688.6,650.7
10883.5,8731.3,7324.1,5995.4,2977.6,3136.1,5075.7,4737,1150.4,1352.2,2357.8,3248.2,1464.7,1648.8,590.2,527.9
10438.3,8847.9,6486,6720.8,3274.2,3547.7,6045.1,5672.9,1494.2,1657.8,3902.4,4787.2,2288.7,2086.2,620.6,702.8
10442.6,9621.6,NA,7164.5,3839,4167.3,5536.9,6058.5,NA,1674.2,4881.6,4069.6,2448,2239,736.9,806.1
4705.2,4307.8,8533.3,7206.1,3793.9,4140.3,6048.5,5837.6,NA,1316.8,3276.2,4353.3,1847.2,NA,856.2,721.5
1951.7,1673,7057.3,6042.6,2448.5,1992.6,5622.3,5065.2,1752.3,1572,3998.7,3328.4,1621.5,1717.2,329.3,467.7
7729.9,6794.3,9777.6,8434,5068.3,5246.7,8011.7,7501.6,1516,1752.2,5218.3,5240.1,2169.1,2327.9,809.1,824.1
5040.6,4096.5,9012.3,7087.3,3635.9,3876.7,5426.9,6468,1478,1556.1,4077.6,3925.4,1777.6,NA,668,717.4
6858.6,5838.9,NA,5783.3,3376.5,3580.2,4466.3,5253,1177.8,1363.3,2334.6,3892.2,1533.1,2023,537.5,726.3
7887.1,8683.1,NA,5050.4,2643.9,2788.3,3891.5,4012.3,1209.7,901.2,3634.2,3067.7,1414.1,1500.6,376.4,508.5
6961.7,6136.6,6568.8,5791.3,2623.1,2882.7,4426.1,4698.5,NA,1173,4040.4,3255.3,1656.1,2032.2,586.8,547.2
8961,3972.3,6742.8,6221.1,3234.2,2836.8,5174.6,4843.6,1306.2,1296,3539.1,4513.8,2082.3,2247.7,746.3,655.5
5497.3,5008.3,6885.8,6265.1,3372.6,3624,6203.4,6049.8,1204.8,1359.7,3303,4239.2,1735,2001.9,643,730
6777.7,5529,7227.6,5676.5,3038.2,3299.7,4932.2,5443.9,NA,1241.6,4136.6,3186.4,1726,2103.1,655.6,667.8
1275,1464,6464.9,5503,2528.7,2436.4,6015.9,5837.7,NA,1302.5,3909.8,4135.2,2151.6,2321.1,484.5,603
9438,9479.6,6571.8,6080.1,3437.2,3576.4,4855.9,5190.4,1461.3,1485,2554.8,4345.3,2099.7,2247.8,582.9,713.4
5403.9,4359.9,6442.5,6074.3,2812,3048.3,5395,4851.1,1265.7,1367,3076.2,3944.3,1406.9,NA,522.2,474.7
7606.7,6212.3,5493.5,5160.5,3148.9,3383.3,6138.6,5597.5,1278,1369.2,3746,3776.3,1579.9,1599.9,509,520.6
5363.9,6278.1,7556.7,6345.2,3660.5,3707.1,6015.7,6008.5,NA,1524.7,3792.6,3498.2,1949.7,2070.3,611.9,726.4
10683,11112.3,7048.4,6679.3,3212.1,3547.5,5704.1,5598.3,1770.7,1795.4,3863.1,3942.2,1871.2,1962.5,672.4,699.1
6301.4,5675.2,7791.3,6524.1,3762,3962,6495.5,6383.1,1502.2,1563.9,4025.1,4083.6,1710.3,2031.5,840.4,778.2
7465.6,4072,6675,6604.8,3422.8,3657.4,5490.2,5913.2,1234.8,1163.7,2773,4566.1,1890.4,2378.2,864.5,605.8
4697.2,4093.8,6289.8,5771.8,2720.7,2939.1,5360.2,5644,1200.7,1283.7,3638.8,3829.1,1647.7,1794.7,452.2,618.2
19543.3,13741,6517.7,6528.2,3093.8,3234.6,5638.9,5042.4,1480.7,1436.6,4122.4,4512.5,1795.1,2185.3,565.2,550.4
9317.1,9641.1,5866.6,5400.1,2935.4,3236,5457.6,5233.6,1512.9,1605.2,3651.7,4877.2,1650.4,2093.9,615.8,556.9
7463.7,7604.5,8488.2,7349,4510.4,4997.6,7089.3,6917.6,1812.2,1925.1,5412,5253.9,2271.5,2305.6,1013.9,868
8814.4,8064.7,6510.4,5305.8,3122.3,3063.3,4593.5,4181.4,999.5,1150.9,3789.6,2776,1386.8,1567.4,573.4,546.9
6462.7,5044.2,6802.2,6374.8,4135,4257.3,7054.1,7181.4,1707,1792.4,3740.5,5495.3,1787.1,NA,1282.5,848
7678.6,5386.3,8841,7554.6,3825.5,3833.8,5321.8,5748.1,1277.2,1390,4259.4,3507.9,2146.6,2089.1,611.3,646.5
9159.2,8572.4,NA,5553.4,3032.7,3088,4395.8,4033.2,1108.6,1261.3,3152.1,2095.4,1179.1,1488.3,458.6,519.2
10309.9,7274.2,7062.5,6701.4,2999.8,3129.3,5518,5090.7,1276,1389,3350.3,3867.2,1424.5,1992.9,487.5,543
7357.9,5966.3,6341.2,5861.6,3495.2,3639.9,6358.7,6302.1,1525.2,1639.1,3675.8,3432.5,1603.4,1959.7,563.4,627.8
4212.6,4473.3,5962.3,5572.7,3359.6,3398.6,5258.2,5268.7,1223.1,1252.4,2822.8,4440.1,1707.3,2294.3,800.7,695.4
9323,6057.9,3603.7,4411.5,3664,3528.1,4184.3,4610.1,1188.2,1163,2522,3627,1251.4,1750.4,525.9,678.4
15950.6,22556.3,7288.7,6243.4,3315.6,3786.5,5787.3,5287.4,1473,1571.7,2953.9,3803.1,1658,1762.7,649.6,667.1
11030.9,9088.2,7314.5,6230.1,3059,3208.8,4719.6,4602.7,NA,1214.2,2396.7,2923.1,1952.4,1824.8,492.1,607.9
5986.9,5196.5,7955.6,7691.2,4671.7,5041.7,5478.8,6175.7,1627.6,1693.7,4326.3,5021,2104,2678.8,711.6,916.9
5960.9,8093.5,5742.5,5535.7,3420,3592.6,6140.6,6172.1,1706.7,1566,3026.3,3164.8,1643.8,1760.9,754.2,713.1
13053.3,6766.9,5973,5879.1,3564.8,3738.5,5314.7,4907.3,1286.8,1102.2,2355.4,3426.8,1643.5,1833.8,821.3,800.7
